COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
U.S.A.,California,,"$1,799.28",$111.52,OFFICE,DESK,1995,4,Dec,DEC95
U.S.A.,California,,"$2,378.64",$274.72,FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$1,206.32","$1,224.00",FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,203.60","$1,173.68",FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,$700.40,"$1,115.20",FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$1,800.64","$2,114.80",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,"$1,048.56",$265.20,FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,"$1,487.84",$85.68,FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,"$2,390.88",$833.68,FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,"$2,449.36","$1,366.80",FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,"$1,604.80",$379.44,FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,"$1,929.84",$16.32,FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,"$2,075.36",$650.08,FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,$889.44,"$2,420.80",FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,$248.88,$858.16,FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,"$1,595.28","$1,905.36",FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,"$1,268.88","$1,301.52",FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,"$2,516.00","$2,355.52",FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,"$1,256.64","$2,210.00",FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,"$1,666.00",$660.96,FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$1,872.72",$731.68,FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,"$1,263.44","$2,284.80",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,$323.68,"$2,686.00",FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,"$1,632.00",$939.76,FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,$527.68,"$2,433.04",FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$1,591.20",$490.96,OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,$73.44,"$2,239.92",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$2,044.08","$1,739.44",OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,"$2,000.56","$2,329.68",OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,$167.28,"$2,739.04",OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,$13.60,"$2,603.04",OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,$648.72,"$1,679.60",OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,"$1,097.52",$496.40,OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,"$1,478.32","$2,645.20",OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,"$2,545.92",$189.04,OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,"$1,576.24",$945.20,OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,"$1,015.92","$2,851.92",OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,$338.64,"$2,887.28",OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,$307.36,"$1,551.76",OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,"$1,753.04","$2,052.24",OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,$160.48,"$1,112.48",OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,"$2,707.76",$739.84,OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,"$2,492.88","$2,781.20",OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,$621.52,"$2,456.16",OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,"$2,038.64","$1,565.36",OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,$753.44,"$1,400.80",OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,"$2,613.92",$811.92,OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,"$2,514.64","$1,289.28",OFFICE,DESK,1996,4,Nov,NOV96
U.S.A.,California,,"$1,432.08","$1,648.32",OFFICE,DESK,1996,4,Dec,DEC96
U.S.A.,California,,"$2,812.48",$636.48,FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$1,160.08","$2,272.56",FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,045.84","$2,176.00",FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,"$2,715.92",$624.24,FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$2,703.68","$2,291.60",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,$157.76,"$1,272.96",FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,$208.08,"$1,755.76",FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,"$2,038.64","$2,503.76",FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,"$2,260.32","$2,109.36",FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,"$1,610.24","$1,962.48",FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,"$2,511.92","$2,155.60",FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,"$2,477.92","$2,389.52",FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,"$1,680.96",$499.12,FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,"$2,040.00",$998.24,FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,"$2,068.56","$1,876.80",FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,$349.52,"$2,272.56",FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,"$2,214.08",$280.16,FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,$8.16,$988.72,FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,$690.88,$975.12,FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$1,024.08",$579.36,FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,"$1,452.48","$2,169.20",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,$320.96,"$1,600.72",FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,"$1,917.60","$2,713.20",FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,$398.48,"$1,311.04",FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$1,547.68",$647.36,OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,$709.92,"$1,612.96",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$1,531.36",$579.36,OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,$641.92,"$2,348.72",OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,$108.80,"$2,687.36",OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,$641.92,$852.72,OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,$533.12,"$1,736.72",OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,$174.08,"$1,135.60",OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,"$1,176.40",$338.64,OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,"$1,319.20","$2,385.44",OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,$718.08,"$2,027.76",OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,"$2,501.04",$138.72,OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,$569.84,"$1,508.24",OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,"$2,615.28",$43.52,OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,$368.56,"$1,195.44",OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,"$1,100.24","$2,291.60",OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,$935.68,$340.00,OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,$155.04,$636.48,OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,"$2,732.24",$650.08,OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,"$1,274.32","$2,306.56",OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,$769.76,"$2,484.72",OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,$962.88,"$1,611.60",OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,$170.00,$443.36,OFFICE,DESK,1996,4,Nov,NOV96
U.S.A.,California,,$248.88,"$1,812.88",OFFICE,DESK,1996,4,Dec,DEC96
U.S.A.,California,,$511.36,"$2,360.96",FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$2,025.04","$1,976.08",FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,203.60","$1,173.68",FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,$387.60,$398.48,FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$1,879.52","$2,380.00",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,"$1,546.32","$2,079.44",FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,$548.08,$149.60,FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,$157.76,"$2,709.12",FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,$333.20,"$2,362.32",FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,"$2,457.52","$1,041.76",FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,$753.44,$816.00,FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,"$1,576.24","$1,500.08",FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,$564.40,"$1,074.40",FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,"$1,811.52","$1,600.72",FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,"$1,326.00","$1,468.80",FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,$442.00,$722.16,FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,"$1,648.32","$2,739.04",FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,$356.32,$82.96,FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,"$2,336.48","$1,746.24",FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$2,227.68","$2,030.48",FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,"$2,059.04","$1,841.44",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,"$1,954.32",$522.24,FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,$454.24,$236.64,FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,"$1,841.44","$1,054.00",FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$1,003.68",$146.88,OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,"$1,768.00","$1,513.68",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$1,350.48","$1,366.80",OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,"$1,850.96",$646.00,OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,$386.24,$862.24,OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,"$2,479.28",$954.72,OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,"$1,913.52","$1,278.40",OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,"$2,192.32","$1,485.12",OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,"$2,234.48","$2,148.80",OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,$689.52,$829.60,OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,"$2,343.28","$1,200.88",OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,$918.00,"$2,758.08",OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,$582.08,"$2,030.48",OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,"$2,015.52","$1,657.84",OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,"$1,011.84",$337.28,OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,"$2,278.00",$375.36,OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,$413.44,"$1,345.04",OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,"$1,418.48","$2,608.48",OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,"$2,473.84","$2,035.92",OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,$131.92,"$2,099.84",OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,"$1,816.96","$2,779.84",OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,"$2,094.40","$1,962.48",OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,$46.24,"$2,109.36",OFFICE,DESK,1996,4,Nov,NOV96
U.S.A.,California,,"$2,454.80","$1,640.16",OFFICE,DESK,1996,4,Dec,DEC96
U.S.A.,California,,"$1,666.00",$481.44,FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$1,474.24",$979.20,FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,766.64","$2,245.36",FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,"$1,788.40","$1,770.72",FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$1,557.20","$2,288.88",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,"$2,182.80","$2,687.36",FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,$697.68,"$1,589.84",FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,$496.40,"$1,905.36",FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,"$2,582.64","$2,902.24",FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,$286.96,"$1,141.04",FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,"$2,460.24","$2,732.24",FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,"$1,725.84","$1,748.96",FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,$106.08,"$1,491.92",FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,"$2,343.28",$762.96,FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,$863.60,$508.64,FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,$734.40,$277.44,FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,$330.48,$700.40,FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,$138.72,"$1,714.96",FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,"$2,095.76","$1,521.84",FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$2,639.76","$1,433.44",FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,"$1,568.08","$1,700.00",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,"$1,292.00",$36.72,FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,"$2,244.00","$1,204.96",FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,"$1,535.44",$137.36,FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$1,784.32","$1,860.48",OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,"$2,220.88","$1,766.64",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$1,939.36",$59.84,OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,$123.76,"$2,110.72",OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,"$1,183.20",$746.64,OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,"$2,405.84",$379.44,OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,"$2,031.84","$2,462.96",OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,$413.44,$795.60,OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,"$1,161.44","$2,437.12",OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,"$2,462.96","$2,536.40",OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,$806.48,"$2,759.44",OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,$144.16,"$2,268.48",OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,"$1,399.44",$818.72,OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,"$2,434.40","$1,957.04",OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,"$2,607.12",$315.52,OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,"$1,233.52",$568.48,OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,"$2,684.64",$888.08,OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,"$1,026.80","$2,173.28",OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,"$1,262.08","$2,570.40",OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,"$2,619.36","$1,301.52",OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,"$1,632.00","$1,283.84",OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,"$2,261.68",$697.68,OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,$65.28,$346.80,OFFICE,DESK,1996,4,Nov,NOV96
U.S.A.,California,,$436.56,"$1,729.92",OFFICE,DESK,1996,4,Dec,DEC96
U.S.A.,California,,"$1,350.48",$975.12,FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$2,125.68",$909.84,FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,414.40",$918.00,FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,"$1,950.24","$1,474.24",FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$1,074.40","$2,796.16",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,"$2,312.00","$2,031.84",FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,"$2,397.68",$92.48,FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,"$2,177.36","$2,860.08",FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,"$1,272.96",$236.64,FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,"$2,186.88","$2,362.32",FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,"$1,774.80","$2,336.48",FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,$983.28,"$1,997.84",FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,"$1,519.12","$1,940.72",FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,"$1,649.68","$2,142.00",FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,"$2,740.40",$505.92,FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,$806.48,$300.56,FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,"$1,996.48",$137.36,FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,$478.72,"$2,237.20",FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,$247.52,"$1,995.12",FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$1,400.80","$2,623.44",FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,$629.68,"$1,192.72",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,"$2,003.28",$516.80,FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,$912.56,"$2,849.20",FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,$930.24,"$1,056.72",FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$2,581.28","$2,292.96",OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,"$2,264.40","$2,511.92",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$1,438.88","$1,725.84",OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,"$1,648.32","$1,561.28",OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,"$1,645.60",$214.88,OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,"$1,283.84","$2,796.16",OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,"$1,652.40","$1,672.80",OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,"$1,705.44","$2,229.04",OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,"$2,483.36","$1,748.96",OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,$409.36,"$1,398.08",OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,"$1,543.60","$1,230.80",OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,"$2,152.88","$2,312.00",OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,$665.04,$923.44,OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,"$1,939.36","$1,400.80",OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,$718.08,"$2,632.96",OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,"$2,076.72","$1,755.76",OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,$281.52,"$2,775.76",OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,"$1,090.72","$1,204.96",OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,$598.40,"$2,250.80",OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,"$1,840.08","$1,214.48",OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,$523.60,$501.84,OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,"$2,484.72","$1,925.76",OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,"$1,332.80",$954.72,OFFICE,DESK,1996,4,Nov,NOV96
U.S.A.,California,,"$2,658.80","$1,849.60",OFFICE,DESK,1996,4,Dec,DEC96
U.S.A.,California,,"$1,871.36","$1,442.96",FURNITURE,SOFA,1996,1,Jan,JAN96
U.S.A.,California,,"$1,909.44",$183.60,FURNITURE,SOFA,1996,1,Feb,FEB96
U.S.A.,California,,"$1,059.44","$2,773.04",FURNITURE,SOFA,1996,1,Mar,MAR96
U.S.A.,California,,"$1,706.80",$603.84,FURNITURE,SOFA,1996,2,Apr,APR96
U.S.A.,California,,"$2,365.04","$2,386.80",FURNITURE,SOFA,1996,2,May,MAY96
U.S.A.,California,,"$1,863.20","$2,650.64",FURNITURE,SOFA,1996,2,Jun,JUN96
U.S.A.,California,,"$2,360.96","$1,675.52",FURNITURE,SOFA,1996,3,Jul,JUL96
U.S.A.,California,,$127.84,"$1,275.68",FURNITURE,SOFA,1996,3,Aug,AUG96
U.S.A.,California,,"$2,067.20","$2,241.28",FURNITURE,SOFA,1996,3,Sep,SEP96
U.S.A.,California,,$877.20,"$1,192.72",FURNITURE,SOFA,1996,4,Oct,OCT96
U.S.A.,California,,$807.84,"$2,329.68",FURNITURE,SOFA,1996,4,Nov,NOV96
U.S.A.,California,,$197.20,"$1,158.72",FURNITURE,SOFA,1996,4,Dec,DEC96
U.S.A.,California,,"$2,698.24",$667.76,FURNITURE,BED,1996,1,Jan,JAN96
U.S.A.,California,,"$1,769.36",$85.68,FURNITURE,BED,1996,1,Feb,FEB96
U.S.A.,California,,"$2,267.12",$620.16,FURNITURE,BED,1996,1,Mar,MAR96
U.S.A.,California,,"$2,354.16","$1,234.88",FURNITURE,BED,1996,2,Apr,APR96
U.S.A.,California,,$806.48,$365.84,FURNITURE,BED,1996,2,May,MAY96
U.S.A.,California,,$976.48,"$1,365.44",FURNITURE,BED,1996,2,Jun,JUN96
U.S.A.,California,,"$1,312.40","$1,648.32",FURNITURE,BED,1996,3,Jul,JUL96
U.S.A.,California,,"$2,607.12",$548.08,FURNITURE,BED,1996,3,Aug,AUG96
U.S.A.,California,,"$1,939.36","$1,108.40",FURNITURE,BED,1996,3,Sep,SEP96
U.S.A.,California,,$344.08,"$1,633.36",FURNITURE,BED,1996,4,Oct,OCT96
U.S.A.,California,,"$1,694.56","$1,802.00",FURNITURE,BED,1996,4,Nov,NOV96
U.S.A.,California,,"$2,097.12","$2,094.40",FURNITURE,BED,1996,4,Dec,DEC96
U.S.A.,California,,"$2,700.96","$1,827.84",OFFICE,CHAIR,1996,1,Jan,JAN96
U.S.A.,California,,"$1,101.60","$2,363.68",OFFICE,CHAIR,1996,1,Feb,FEB96
U.S.A.,California,,"$1,655.12",$386.24,OFFICE,CHAIR,1996,1,Mar,MAR96
U.S.A.,California,,"$2,052.24","$2,105.28",OFFICE,CHAIR,1996,2,Apr,APR96
U.S.A.,California,,$282.88,"$2,094.40",OFFICE,CHAIR,1996,2,May,MAY96
U.S.A.,California,,"$1,010.48","$2,022.32",OFFICE,CHAIR,1996,2,Jun,JUN96
U.S.A.,California,,"$1,275.68",$934.32,OFFICE,CHAIR,1996,3,Jul,JUL96
U.S.A.,California,,"$1,228.08","$1,421.20",OFFICE,CHAIR,1996,3,Aug,AUG96
U.S.A.,California,,$662.32,"$1,021.36",OFFICE,CHAIR,1996,3,Sep,SEP96
U.S.A.,California,,$621.52,"$2,603.04",OFFICE,CHAIR,1996,4,Oct,OCT96
U.S.A.,California,,$190.40,"$2,577.20",OFFICE,CHAIR,1996,4,Nov,NOV96
U.S.A.,California,,"$1,625.20","$2,541.84",OFFICE,CHAIR,1996,4,Dec,DEC96
U.S.A.,California,,$617.44,"$2,188.24",OFFICE,DESK,1996,1,Jan,JAN96
U.S.A.,California,,"$1,131.52",$110.16,OFFICE,DESK,1996,1,Feb,FEB96
U.S.A.,California,,"$2,511.92",$16.32,OFFICE,DESK,1996,1,Mar,MAR96
U.S.A.,California,,"$1,967.92",$850.00,OFFICE,DESK,1996,2,Apr,APR96
U.S.A.,California,,"$1,064.88","$2,700.96",OFFICE,DESK,1996,2,May,MAY96
U.S.A.,California,,"$1,282.48",$621.52,OFFICE,DESK,1996,2,Jun,JUN96
U.S.A.,California,,$905.76,$901.68,OFFICE,DESK,1996,3,Jul,JUL96
U.S.A.,California,,"$1,279.76",$976.48,OFFICE,DESK,1996,3,Aug,AUG96
U.S.A.,California,,$439.28,"$1,406.24",OFFICE,DESK,1996,3,Sep,SEP96
U.S.A.,California,,"$1,146.48","$1,562.64",OFFICE,DESK,1996,4,Oct,OCT96
U.S.A.,California,,"$1,034.96",$624.24,OFFICE,DESK,1996,4,Nov,NOV96
